Delivery_ID,Payment_ID,Order_ID,Delivery_Method,Delivery_Status,Delivery_Days,Payment_Method,Payment_Status,Customer_Rating,Review_Score,Return_Flag,Return_Reason
D01000,PAY01000,O01000,Standard,Returned,8,Cash On Delivery,Pending,5,1,No,N/A
D01001,PAY01001,O01001,Same Day,Returned,1,Mada,Paid,2,6,Yes,N/A
D01002,PAY01002,O01002,Express,Delivered,10,Credit Card,Refunded,3,9,Yes,N/A
D01003,PAY01003,O01003,Same Day,Delivered,10,STC Pay,Refunded,5,2,No,Wrong Item
D01004,PAY01004,O01004,Standard,In Transit,1,Cash On Delivery,Paid,5,6,No,Late Delivery
D01005,PAY01005,O01005,Express,In Transit,3,Cash On Delivery,Paid,5,1,Yes,Wrong Item
D01006,PAY01006,O01006,Standard,Delivered,4,STC Pay,Paid,5,4,Yes,Damaged
D01007,PAY01007,O01007,Same Day,Delivered,10,Credit Card,Refunded,4,1,No,Damaged
D01008,PAY01008,O01008,Express,Delivered,2,Apple Pay,Pending,5,1,No,Wrong Item
D01009,PAY01009,O01009,Express,In Transit,2,Cash On Delivery,Paid,3,3,No,N/A
D01010,PAY01010,O01010,Express,Delivered,8,Credit Card,Pending,5,6,Yes,Wrong Item
D01011,PAY01011,O01011,Same Day,In Transit,7,Apple Pay,Paid,3,3,No,N/A
D01012,PAY01012,O01012,Same Day,In Transit,6,Credit Card,Pending,4,2,No,Damaged
D01013,PAY01013,O01013,Express,Returned,7,Debit Card,Paid,5,2,No,Late Delivery
D01014,PAY01014,O01014,Same Day,Delivered,6,Apple Pay,Paid,2,10,No,N/A
D01015,PAY01015,O01015,Same Day,Delivered,10,Credit Card,Paid,5,5,No,N/A
D01016,PAY01016,O01016,Standard,In Transit,3,Debit Card,Refunded,5,3,No,Damaged
D01017,PAY01017,O01017,Standard,Delivered,4,Apple Pay,Paid,5,1,Yes,Wrong Item
D01018,PAY01018,O01018,Express,Returned,9,Cash On Delivery,Refunded,5,2,No,N/A
D01019,PAY01019,O01019,Same Day,In Transit,2,STC Pay,Paid,2,2,Yes,Late Delivery
D01020,PAY01020,O01020,Express,Delivered,8,Cash On Delivery,Pending,2,2,No,Damaged
D01021,PAY01021,O01021,Express,Delivered,9,Mada,Paid,1,3,No,Damaged
D01022,PAY01022,O01022,Standard,Returned,1,Debit Card,Pending,2,2,Yes,N/A
D01023,PAY01023,O01023,Standard,Returned,4,Cash On Delivery,Refunded,4,8,No,Late Delivery
D01024,PAY01024,O01024,Express,Returned,4,Cash On Delivery,Paid,5,3,Yes,Damaged
D01025,PAY01025,O01025,Standard,Returned,2,STC Pay,Pending,1,8,Yes,Late Delivery
D01026,PAY01026,O01026,Express,In Transit,5,Apple Pay,Refunded,5,1,Yes,Damaged
D01027,PAY01027,O01027,Standard,In Transit,10,Debit Card,Refunded,4,7,Yes,Late Delivery
D01028,PAY01028,O01028,Same Day,In Transit,8,STC Pay,Paid,5,8,Yes,N/A
D01029,PAY01029,O01029,Express,In Transit,2,Apple Pay,Refunded,4,2,No,Late Delivery
D01030,PAY01030,O01030,Same Day,Delivered,10,Debit Card,Pending,3,2,Yes,N/A
D01031,PAY01031,O01031,Express,In Transit,5,Apple Pay,Refunded,2,6,No,Damaged
D01032,PAY01032,O01032,Express,In Transit,1,Mada,Pending,3,8,Yes,Damaged
D01033,PAY01033,O01033,Same Day,Returned,1,Mada,Pending,3,6,Yes,Damaged
D01034,PAY01034,O01034,Same Day,In Transit,6,Cash On Delivery,Paid,5,7,Yes,Damaged
D01035,PAY01035,O01035,Same Day,In Transit,5,Mada,Refunded,4,1,No,N/A
D01036,PAY01036,O01036,Same Day,Delivered,2,Mada,Pending,5,6,No,N/A
D01037,PAY01037,O01037,Same Day,Returned,8,Cash On Delivery,Refunded,2,2,Yes,Late Delivery
D01038,PAY01038,O01038,Same Day,Returned,10,STC Pay,Refunded,5,7,No,Damaged
D01039,PAY01039,O01039,Standard,Delivered,10,Apple Pay,Paid,4,1,Yes,Wrong Item
D01040,PAY01040,O01040,Standard,In Transit,7,Credit Card,Paid,1,1,Yes,Wrong Item
D01041,PAY01041,O01041,Express,Delivered,2,Mada,Refunded,2,3,Yes,Wrong Item
D01042,PAY01042,O01042,Express,Delivered,2,Cash On Delivery,Refunded,1,9,No,Wrong Item
D01043,PAY01043,O01043,Express,Delivered,10,Apple Pay,Paid,1,10,Yes,N/A
D01044,PAY01044,O01044,Express,In Transit,10,Debit Card,Refunded,5,2,Yes,Wrong Item
D01045,PAY01045,O01045,Same Day,In Transit,10,Apple Pay,Pending,1,3,Yes,N/A
D01046,PAY01046,O01046,Standard,Returned,4,Credit Card,Pending,3,8,Yes,Late Delivery
D01047,PAY01047,O01047,Standard,Returned,8,Apple Pay,Pending,2,10,Yes,N/A
D01048,PAY01048,O01048,Standard,Delivered,4,Credit Card,Paid,5,7,Yes,Wrong Item
D01049,PAY01049,O01049,Standard,Delivered,1,Debit Card,Refunded,5,5,No,Late Delivery
D01050,PAY01050,O01050,Express,Returned,1,Apple Pay,Paid,3,7,No,Damaged
D01051,PAY01051,O01051,Standard,In Transit,8,STC Pay,Pending,5,2,Yes,Late Delivery
D01052,PAY01052,O01052,Express,Returned,5,STC Pay,Pending,4,10,Yes,Damaged
D01053,PAY01053,O01053,Standard,Delivered,6,Credit Card,Refunded,1,1,No,Late Delivery
D01054,PAY01054,O01054,Express,In Transit,6,Debit Card,Paid,3,6,Yes,Damaged
D01055,PAY01055,O01055,Standard,In Transit,2,Apple Pay,Refunded,1,2,No,N/A
D01056,PAY01056,O01056,Express,Delivered,3,Apple Pay,Paid,5,9,No,Wrong Item
D01057,PAY01057,O01057,Express,Returned,2,Apple Pay,Pending,2,8,Yes,N/A
D01058,PAY01058,O01058,Same Day,Delivered,3,Credit Card,Refunded,1,4,Yes,Late Delivery
D01059,PAY01059,O01059,Express,Delivered,1,STC Pay,Pending,1,10,Yes,Damaged
D01060,PAY01060,O01060,Standard,Returned,8,Cash On Delivery,Refunded,4,5,No,Late Delivery
D01061,PAY01061,O01061,Same Day,Delivered,9,Cash On Delivery,Pending,2,4,Yes,Late Delivery
D01062,PAY01062,O01062,Standard,In Transit,7,Credit Card,Refunded,5,7,No,Wrong Item
D01063,PAY01063,O01063,Standard,Delivered,4,STC Pay,Paid,3,2,Yes,Wrong Item
D01064,PAY01064,O01064,Same Day,In Transit,9,Credit Card,Paid,1,3,No,Damaged
D01065,PAY01065,O01065,Express,In Transit,7,Credit Card,Refunded,5,7,No,Late Delivery
D01066,PAY01066,O01066,Express,Returned,3,Credit Card,Refunded,2,5,Yes,Late Delivery
D01067,PAY01067,O01067,Express,Returned,1,Apple Pay,Refunded,2,1,Yes,N/A
D01068,PAY01068,O01068,Express,In Transit,1,Credit Card,Pending,3,7,Yes,Late Delivery
D01069,PAY01069,O01069,Same Day,Returned,3,STC Pay,Paid,3,6,Yes,Wrong Item
D01070,PAY01070,O01070,Standard,In Transit,7,Debit Card,Pending,2,4,No,Late Delivery
D01071,PAY01071,O01071,Standard,In Transit,2,Cash On Delivery,Refunded,5,9,Yes,Late Delivery
D01072,PAY01072,O01072,Same Day,Returned,6,STC Pay,Refunded,3,2,Yes,Wrong Item
D01073,PAY01073,O01073,Same Day,Returned,3,STC Pay,Refunded,1,2,Yes,Wrong Item
D01074,PAY01074,O01074,Same Day,Delivered,8,Credit Card,Pending,4,3,Yes,Late Delivery
D01075,PAY01075,O01075,Express,Returned,1,Credit Card,Pending,3,3,Yes,N/A
D01076,PAY01076,O01076,Express,Returned,8,Apple Pay,Paid,2,10,Yes,Wrong Item
D01077,PAY01077,O01077,Standard,Returned,9,STC Pay,Pending,4,1,No,N/A
D01078,PAY01078,O01078,Same Day,Delivered,2,Mada,Paid,1,10,No,N/A
D01079,PAY01079,O01079,Standard,In Transit,8,Apple Pay,Paid,2,6,Yes,N/A
D01080,PAY01080,O01080,Standard,In Transit,3,Apple Pay,Paid,4,6,Yes,Damaged
D01081,PAY01081,O01081,Express,Delivered,3,Mada,Pending,5,3,Yes,Damaged
D01082,PAY01082,O01082,Standard,Delivered,8,Cash On Delivery,Paid,2,6,Yes,Damaged
D01083,PAY01083,O01083,Same Day,Returned,3,Mada,Pending,2,3,No,Damaged
D01084,PAY01084,O01084,Standard,Delivered,9,Mada,Paid,4,10,Yes,Damaged
D01085,PAY01085,O01085,Same Day,Delivered,7,STC Pay,Refunded,2,5,No,Wrong Item
D01086,PAY01086,O01086,Same Day,In Transit,4,Mada,Paid,5,8,No,Late Delivery
D01087,PAY01087,O01087,Standard,In Transit,4,STC Pay,Paid,3,10,Yes,Damaged
D01088,PAY01088,O01088,Same Day,Delivered,10,Cash On Delivery,Refunded,4,2,Yes,N/A
D01089,PAY01089,O01089,Standard,Delivered,4,STC Pay,Pending,4,3,Yes,Late Delivery
D01090,PAY01090,O01090,Same Day,Delivered,4,STC Pay,Pending,4,7,No,Wrong Item
D01091,PAY01091,O01091,Same Day,In Transit,7,Cash On Delivery,Pending,5,3,Yes,N/A
D01092,PAY01092,O01092,Standard,Returned,2,Cash On Delivery,Paid,2,5,No,Late Delivery
D01093,PAY01093,O01093,Standard,In Transit,9,Apple Pay,Pending,1,3,Yes,Damaged
D01094,PAY01094,O01094,Standard,Delivered,4,STC Pay,Pending,5,4,Yes,Damaged
D01095,PAY01095,O01095,Same Day,Returned,1,Credit Card,Paid,5,5,No,Late Delivery
D01096,PAY01096,O01096,Same Day,Returned,1,STC Pay,Paid,2,10,Yes,N/A
D01097,PAY01097,O01097,Express,In Transit,5,Mada,Refunded,2,4,Yes,Wrong Item
D01098,PAY01098,O01098,Standard,In Transit,4,Apple Pay,Paid,5,8,No,Late Delivery
D01099,PAY01099,O01099,Express,In Transit,7,Debit Card,Refunded,4,5,No,Late Delivery
D01100,PAY01100,O01100,Express,Returned,5,STC Pay,Refunded,4,9,Yes,Damaged
D01101,PAY01101,O01101,Same Day,Delivered,7,Cash On Delivery,Paid,3,8,Yes,N/A
D01102,PAY01102,O01102,Standard,Returned,7,Mada,Paid,3,8,Yes,Wrong Item
D01103,PAY01103,O01103,Express,In Transit,8,Credit Card,Pending,3,4,No,N/A
D01104,PAY01104,O01104,Same Day,Delivered,1,Cash On Delivery,Pending,3,1,No,Late Delivery
D01105,PAY01105,O01105,Standard,Returned,5,Credit Card,Refunded,2,2,No,Late Delivery
D01106,PAY01106,O01106,Standard,Delivered,10,Cash On Delivery,Pending,4,1,No,Damaged
D01107,PAY01107,O01107,Same Day,Returned,9,Mada,Pending,4,4,Yes,Wrong Item
D01108,PAY01108,O01108,Express,Delivered,1,Mada,Pending,3,2,No,N/A
D01109,PAY01109,O01109,Same Day,Delivered,3,Credit Card,Refunded,3,2,Yes,Late Delivery
D01110,PAY01110,O01110,Standard,In Transit,10,Mada,Pending,4,10,Yes,Late Delivery
D01111,PAY01111,O01111,Express,Delivered,6,Mada,Pending,4,1,Yes,Late Delivery
D01112,PAY01112,O01112,Standard,Returned,9,STC Pay,Pending,3,10,Yes,Late Delivery
D01113,PAY01113,O01113,Same Day,Returned,1,Credit Card,Paid,2,7,Yes,Damaged
D01114,PAY01114,O01114,Same Day,In Transit,10,Cash On Delivery,Paid,2,6,No,Damaged
D01115,PAY01115,O01115,Express,Delivered,9,Mada,Paid,5,9,No,Late Delivery
D01116,PAY01116,O01116,Express,In Transit,4,Credit Card,Pending,4,10,Yes,N/A
D01117,PAY01117,O01117,Standard,Delivered,8,Mada,Refunded,3,9,Yes,Late Delivery
D01118,PAY01118,O01118,Standard,Returned,7,Debit Card,Paid,3,5,Yes,Damaged
D01119,PAY01119,O01119,Express,Delivered,4,Cash On Delivery,Paid,3,10,No,Wrong Item
D01120,PAY01120,O01120,Standard,In Transit,1,Apple Pay,Pending,4,10,Yes,N/A
D01121,PAY01121,O01121,Express,In Transit,9,Debit Card,Pending,2,5,Yes,Late Delivery
D01122,PAY01122,O01122,Same Day,In Transit,10,Mada,Pending,3,6,Yes,Wrong Item
D01123,PAY01123,O01123,Express,Returned,6,STC Pay,Paid,4,3,Yes,N/A
D01124,PAY01124,O01124,Standard,Delivered,7,Mada,Paid,5,10,Yes,Damaged
D01125,PAY01125,O01125,Same Day,Returned,10,Mada,Pending,1,9,No,Damaged
D01126,PAY01126,O01126,Same Day,In Transit,2,Debit Card,Pending,4,5,Yes,N/A
D01127,PAY01127,O01127,Express,Delivered,1,Cash On Delivery,Refunded,4,10,No,Wrong Item
D01128,PAY01128,O01128,Same Day,Returned,10,Cash On Delivery,Pending,4,4,Yes,N/A
D01129,PAY01129,O01129,Same Day,Delivered,6,Apple Pay,Paid,1,9,Yes,Damaged
D01130,PAY01130,O01130,Same Day,Delivered,10,Mada,Pending,2,2,No,Damaged
D01131,PAY01131,O01131,Express,Returned,1,Cash On Delivery,Pending,1,1,Yes,N/A
D01132,PAY01132,O01132,Same Day,In Transit,10,Mada,Paid,1,8,No,Late Delivery
D01133,PAY01133,O01133,Same Day,Delivered,1,Credit Card,Refunded,1,9,Yes,Wrong Item
D01134,PAY01134,O01134,Standard,Returned,3,Debit Card,Pending,5,1,No,Damaged
D01135,PAY01135,O01135,Same Day,Delivered,1,Apple Pay,Refunded,5,2,No,Wrong Item
D01136,PAY01136,O01136,Same Day,Delivered,4,STC Pay,Pending,2,8,Yes,Late Delivery
D01137,PAY01137,O01137,Standard,Returned,8,Cash On Delivery,Paid,2,1,No,N/A
D01138,PAY01138,O01138,Express,In Transit,9,Mada,Refunded,2,1,Yes,N/A
D01139,PAY01139,O01139,Express,Returned,2,Mada,Pending,4,4,No,Late Delivery
D01140,PAY01140,O01140,Same Day,In Transit,3,Apple Pay,Refunded,2,10,No,Damaged
D01141,PAY01141,O01141,Same Day,Returned,5,STC Pay,Refunded,5,4,Yes,Late Delivery
D01142,PAY01142,O01142,Standard,Delivered,1,Debit Card,Paid,2,10,No,Damaged
D01143,PAY01143,O01143,Same Day,In Transit,10,STC Pay,Pending,3,10,No,Wrong Item
D01144,PAY01144,O01144,Express,Returned,1,Mada,Paid,4,6,No,N/A
D01145,PAY01145,O01145,Express,In Transit,7,Cash On Delivery,Paid,1,8,No,Damaged
D01146,PAY01146,O01146,Express,Returned,1,Debit Card,Refunded,4,2,No,Damaged
D01147,PAY01147,O01147,Express,Delivered,9,Cash On Delivery,Refunded,3,10,No,Wrong Item
D01148,PAY01148,O01148,Standard,Delivered,9,STC Pay,Refunded,2,1,Yes,Wrong Item
D01149,PAY01149,O01149,Standard,Returned,7,Apple Pay,Refunded,5,6,Yes,Late Delivery
D01150,PAY01150,O01150,Express,In Transit,1,Apple Pay,Pending,1,10,Yes,Wrong Item
D01151,PAY01151,O01151,Express,In Transit,5,STC Pay,Paid,4,10,No,N/A
D01152,PAY01152,O01152,Same Day,In Transit,10,Apple Pay,Pending,2,4,No,Wrong Item
D01153,PAY01153,O01153,Standard,In Transit,4,STC Pay,Refunded,3,3,No,Late Delivery
D01154,PAY01154,O01154,Standard,In Transit,2,Mada,Pending,3,10,No,Late Delivery
D01155,PAY01155,O01155,Standard,Returned,8,STC Pay,Pending,3,4,Yes,N/A
D01156,PAY01156,O01156,Express,In Transit,4,Debit Card,Pending,2,7,Yes,Late Delivery
D01157,PAY01157,O01157,Express,In Transit,8,Cash On Delivery,Pending,3,6,Yes,Wrong Item
D01158,PAY01158,O01158,Standard,Returned,9,Credit Card,Refunded,5,5,Yes,Damaged
D01159,PAY01159,O01159,Express,Returned,4,Apple Pay,Paid,1,5,Yes,Wrong Item
D01160,PAY01160,O01160,Standard,Returned,6,Apple Pay,Pending,2,6,No,Wrong Item
D01161,PAY01161,O01161,Express,Returned,6,Debit Card,Refunded,1,6,Yes,N/A
D01162,PAY01162,O01162,Same Day,Delivered,6,STC Pay,Refunded,3,10,No,Late Delivery
D01163,PAY01163,O01163,Standard,Delivered,5,STC Pay,Paid,4,2,No,Wrong Item
D01164,PAY01164,O01164,Express,Delivered,4,Mada,Pending,3,9,Yes,Late Delivery
D01165,PAY01165,O01165,Express,In Transit,7,Apple Pay,Pending,4,3,No,Late Delivery
D01166,PAY01166,O01166,Same Day,Returned,4,Cash On Delivery,Pending,2,9,No,Damaged
D01167,PAY01167,O01167,Standard,Returned,4,STC Pay,Pending,3,3,No,N/A
D01168,PAY01168,O01168,Express,Returned,2,STC Pay,Pending,3,5,Yes,Wrong Item
D01169,PAY01169,O01169,Standard,Returned,7,Cash On Delivery,Paid,4,7,Yes,Wrong Item
D01170,PAY01170,O01170,Standard,Returned,5,Debit Card,Paid,1,6,No,Damaged
D01171,PAY01171,O01171,Express,In Transit,8,Cash On Delivery,Refunded,2,9,No,Damaged
D01172,PAY01172,O01172,Express,Returned,4,Mada,Pending,4,3,No,Late Delivery
D01173,PAY01173,O01173,Standard,Returned,7,Cash On Delivery,Refunded,2,3,No,Wrong Item
D01174,PAY01174,O01174,Standard,Returned,3,Debit Card,Pending,4,5,Yes,Wrong Item
D01175,PAY01175,O01175,Standard,In Transit,3,STC Pay,Refunded,2,3,No,Late Delivery
D01176,PAY01176,O01176,Same Day,Returned,10,Credit Card,Paid,5,3,No,N/A
D01177,PAY01177,O01177,Same Day,Delivered,3,Mada,Paid,5,4,Yes,Wrong Item
D01178,PAY01178,O01178,Same Day,In Transit,3,STC Pay,Paid,2,9,No,Wrong Item
D01179,PAY01179,O01179,Standard,Returned,4,Credit Card,Refunded,1,8,Yes,Wrong Item
D01180,PAY01180,O01180,Express,Returned,9,Apple Pay,Paid,5,4,Yes,Late Delivery
D01181,PAY01181,O01181,Same Day,In Transit,8,Debit Card,Refunded,1,5,No,Wrong Item
D01182,PAY01182,O01182,Express,Returned,6,Cash On Delivery,Paid,1,9,No,Wrong Item
D01183,PAY01183,O01183,Same Day,Returned,1,Debit Card,Refunded,1,5,No,Late Delivery
D01184,PAY01184,O01184,Same Day,Returned,3,Credit Card,Pending,5,9,Yes,Late Delivery
D01185,PAY01185,O01185,Standard,In Transit,2,Credit Card,Paid,1,3,No,Damaged
D01186,PAY01186,O01186,Express,Delivered,3,Mada,Refunded,1,2,No,Wrong Item
D01187,PAY01187,O01187,Standard,Delivered,2,Credit Card,Pending,2,6,Yes,Wrong Item
D01188,PAY01188,O01188,Same Day,Returned,5,Mada,Paid,4,4,No,Late Delivery
D01189,PAY01189,O01189,Express,In Transit,2,Debit Card,Refunded,5,1,No,Wrong Item
D01190,PAY01190,O01190,Express,Returned,7,Credit Card,Paid,3,6,Yes,Wrong Item
D01191,PAY01191,O01191,Standard,Returned,2,Debit Card,Paid,4,5,Yes,Damaged
D01192,PAY01192,O01192,Express,In Transit,10,STC Pay,Pending,5,7,No,N/A
D01193,PAY01193,O01193,Same Day,Returned,3,STC Pay,Refunded,2,10,No,Wrong Item
D01194,PAY01194,O01194,Standard,In Transit,1,Apple Pay,Pending,1,9,No,Damaged
D01195,PAY01195,O01195,Express,Delivered,2,STC Pay,Refunded,1,7,Yes,Wrong Item
D01196,PAY01196,O01196,Same Day,In Transit,7,Apple Pay,Refunded,4,5,No,N/A
D01197,PAY01197,O01197,Standard,In Transit,5,Mada,Refunded,5,4,No,Wrong Item
D01198,PAY01198,O01198,Express,Returned,6,Debit Card,Paid,4,2,Yes,Wrong Item
D01199,PAY01199,O01199,Standard,Delivered,6,Mada,Refunded,2,7,Yes,Late Delivery
D01200,PAY01200,O01200,Standard,In Transit,8,STC Pay,Refunded,1,4,No,Wrong Item
D01201,PAY01201,O01201,Same Day,In Transit,3,Cash On Delivery,Pending,4,8,Yes,N/A
D01202,PAY01202,O01202,Same Day,Delivered,1,Mada,Pending,2,8,Yes,Wrong Item
D01203,PAY01203,O01203,Standard,Returned,9,Apple Pay,Refunded,2,4,No,Wrong Item
D01204,PAY01204,O01204,Same Day,In Transit,1,Cash On Delivery,Refunded,5,8,Yes,Wrong Item
D01205,PAY01205,O01205,Standard,Delivered,4,Credit Card,Paid,5,6,Yes,Damaged
D01206,PAY01206,O01206,Express,Returned,4,Credit Card,Refunded,2,6,Yes,Wrong Item
D01207,PAY01207,O01207,Same Day,Delivered,8,STC Pay,Refunded,3,6,No,Wrong Item
D01208,PAY01208,O01208,Standard,Delivered,8,Debit Card,Refunded,4,8,No,Wrong Item
D01209,PAY01209,O01209,Same Day,In Transit,8,STC Pay,Paid,4,10,No,Damaged
D01210,PAY01210,O01210,Standard,Delivered,4,Mada,Paid,2,6,Yes,Late Delivery
D01211,PAY01211,O01211,Standard,Delivered,6,Debit Card,Paid,1,3,Yes,Late Delivery
D01212,PAY01212,O01212,Standard,Returned,8,Cash On Delivery,Refunded,4,3,Yes,Late Delivery
D01213,PAY01213,O01213,Same Day,In Transit,2,Apple Pay,Paid,4,1,No,N/A
D01214,PAY01214,O01214,Same Day,Returned,2,Mada,Pending,1,2,Yes,Wrong Item
D01215,PAY01215,O01215,Express,In Transit,9,STC Pay,Paid,3,9,Yes,N/A
D01216,PAY01216,O01216,Express,Returned,8,Credit Card,Refunded,2,4,Yes,Wrong Item
D01217,PAY01217,O01217,Standard,Returned,10,Cash On Delivery,Pending,5,4,Yes,Late Delivery
D01218,PAY01218,O01218,Same Day,Returned,6,STC Pay,Pending,1,6,Yes,Wrong Item
D01219,PAY01219,O01219,Standard,Delivered,7,Mada,Refunded,2,4,Yes,N/A
D01220,PAY01220,O01220,Same Day,In Transit,7,Apple Pay,Paid,1,7,No,N/A
D01221,PAY01221,O01221,Express,In Transit,10,Apple Pay,Refunded,5,1,No,Damaged
D01222,PAY01222,O01222,Same Day,Returned,5,STC Pay,Paid,4,7,No,N/A
D01223,PAY01223,O01223,Express,Delivered,7,Debit Card,Pending,3,10,Yes,Late Delivery
D01224,PAY01224,O01224,Standard,Delivered,10,Credit Card,Pending,5,7,No,Wrong Item
D01225,PAY01225,O01225,Same Day,Returned,7,Credit Card,Refunded,4,1,No,Damaged
D01226,PAY01226,O01226,Standard,Delivered,2,Mada,Pending,2,3,No,N/A
D01227,PAY01227,O01227,Express,Returned,2,Debit Card,Pending,2,5,No,Late Delivery
D01228,PAY01228,O01228,Express,Returned,10,Credit Card,Refunded,3,1,Yes,Late Delivery
D01229,PAY01229,O01229,Standard,Delivered,7,Cash On Delivery,Refunded,2,4,Yes,N/A
D01230,PAY01230,O01230,Express,Delivered,9,Apple Pay,Pending,5,3,Yes,Damaged
D01231,PAY01231,O01231,Same Day,Returned,6,Credit Card,Paid,3,10,Yes,Wrong Item
D01232,PAY01232,O01232,Express,In Transit,1,Apple Pay,Refunded,1,9,Yes,Wrong Item
D01233,PAY01233,O01233,Same Day,In Transit,10,Credit Card,Paid,3,1,No,N/A
D01234,PAY01234,O01234,Same Day,Returned,6,Apple Pay,Paid,1,9,No,Wrong Item
D01235,PAY01235,O01235,Standard,Returned,9,Mada,Pending,4,10,No,Wrong Item
D01236,PAY01236,O01236,Standard,Returned,2,STC Pay,Pending,1,5,Yes,Late Delivery
D01237,PAY01237,O01237,Standard,In Transit,1,Cash On Delivery,Paid,1,9,Yes,Late Delivery
D01238,PAY01238,O01238,Standard,Delivered,7,STC Pay,Refunded,4,10,Yes,Wrong Item
D01239,PAY01239,O01239,Express,Delivered,9,Apple Pay,Pending,3,4,No,Late Delivery
D01240,PAY01240,O01240,Same Day,Delivered,9,Mada,Pending,1,3,Yes,Damaged
D01241,PAY01241,O01241,Express,Returned,1,Debit Card,Paid,3,7,Yes,Wrong Item
D01242,PAY01242,O01242,Standard,In Transit,8,Debit Card,Refunded,4,1,No,N/A
D01243,PAY01243,O01243,Same Day,Delivered,2,Mada,Paid,1,8,Yes,N/A
D01244,PAY01244,O01244,Express,In Transit,10,Credit Card,Pending,1,5,Yes,Late Delivery
D01245,PAY01245,O01245,Standard,Returned,6,Credit Card,Refunded,3,2,Yes,Wrong Item
D01246,PAY01246,O01246,Same Day,Delivered,1,Cash On Delivery,Refunded,2,5,No,N/A
D01247,PAY01247,O01247,Same Day,In Transit,6,STC Pay,Paid,1,5,Yes,N/A
D01248,PAY01248,O01248,Same Day,Returned,3,STC Pay,Pending,1,10,Yes,Wrong Item
D01249,PAY01249,O01249,Standard,Returned,10,Credit Card,Paid,2,8,No,N/A
D01250,PAY01250,O01250,Express,Returned,6,Mada,Paid,3,5,Yes,Wrong Item
D01251,PAY01251,O01251,Express,Returned,2,Debit Card,Pending,3,6,No,Late Delivery
D01252,PAY01252,O01252,Same Day,Returned,1,Debit Card,Pending,4,1,No,Late Delivery
D01253,PAY01253,O01253,Same Day,Returned,1,Apple Pay,Refunded,1,6,No,Late Delivery
D01254,PAY01254,O01254,Express,Returned,1,Cash On Delivery,Refunded,2,2,Yes,Damaged
D01255,PAY01255,O01255,Same Day,In Transit,9,Credit Card,Pending,1,4,No,Late Delivery
D01256,PAY01256,O01256,Same Day,Delivered,7,STC Pay,Paid,2,10,No,Damaged
D01257,PAY01257,O01257,Express,Delivered,5,Apple Pay,Paid,5,10,Yes,Late Delivery
D01258,PAY01258,O01258,Same Day,Delivered,9,Apple Pay,Pending,1,1,No,N/A
D01259,PAY01259,O01259,Express,In Transit,8,Credit Card,Paid,1,1,No,Wrong Item
D01260,PAY01260,O01260,Standard,In Transit,4,Credit Card,Refunded,1,2,Yes,Wrong Item
D01261,PAY01261,O01261,Express,In Transit,9,Debit Card,Pending,4,9,Yes,N/A
D01262,PAY01262,O01262,Same Day,Delivered,1,Apple Pay,Paid,3,6,No,Damaged
D01263,PAY01263,O01263,Same Day,Returned,7,Mada,Pending,2,2,Yes,Damaged
D01264,PAY01264,O01264,Standard,Delivered,9,STC Pay,Pending,3,8,Yes,Wrong Item
D01265,PAY01265,O01265,Standard,Delivered,9,Cash On Delivery,Pending,2,10,No,Damaged
D01266,PAY01266,O01266,Express,Delivered,5,Credit Card,Refunded,2,3,Yes,Wrong Item
D01267,PAY01267,O01267,Standard,Returned,4,Credit Card,Paid,2,7,No,Late Delivery
D01268,PAY01268,O01268,Express,Delivered,10,STC Pay,Paid,2,1,No,Late Delivery
D01269,PAY01269,O01269,Same Day,Delivered,3,STC Pay,Paid,5,1,No,Late Delivery
D01270,PAY01270,O01270,Same Day,Delivered,7,Debit Card,Pending,3,1,No,N/A
D01271,PAY01271,O01271,Standard,Returned,6,Credit Card,Paid,4,5,Yes,Wrong Item
D01272,PAY01272,O01272,Express,Returned,7,Apple Pay,Pending,4,2,No,Damaged
D01273,PAY01273,O01273,Express,Delivered,10,Apple Pay,Refunded,2,1,Yes,Wrong Item
D01274,PAY01274,O01274,Standard,Delivered,4,Debit Card,Paid,4,6,No,Late Delivery
D01275,PAY01275,O01275,Standard,In Transit,2,Credit Card,Paid,3,8,No,Wrong Item
D01276,PAY01276,O01276,Same Day,In Transit,8,STC Pay,Refunded,4,3,Yes,Wrong Item
D01277,PAY01277,O01277,Express,Returned,2,Debit Card,Pending,2,1,Yes,N/A
