Order_ID,Order_Date,Customer_ID,Product_ID,Employee_ID,Branch_ID,Payment_ID,Delivery_ID,Quantity,Unit_Price,Discount,Sales_Amount,Cost,Profit,Sales_Target,Order_Status
O01250,7/7/2023 0:00,C0488,P003,E095,B11,PAY01250,D01250,2,45.97,0.04,88.26,70.92,17.34,2248,Cancelled
O01251,2/7/2025 0:00,C0536,P127,E053,B08,PAY01251,D01251,1,449.23,0.12,395.32,317.44,77.88,523,Delivered
O01252,5/8/2022 0:00,C1140,P286,E086,B06,PAY01252,D01252,3,315.17,0.1,850.96,584.65,266.31,2877,Pending
O01253,5/4/2021 0:00,C0565,P056,E088,B01,PAY01253,D01253,3,584.68,0.01,1736.5,1102.04,634.46,4347,Delivered
O01254,4/6/2025 0:00,C0444,P257,E120,B04,PAY01254,D01254,4,1426.05,0.01,5647.16,4236.28,1410.88,714,Cancelled
O01255,7/26/2022 0:00,C0468,P088,E048,B06,PAY01255,D01255,2,292.06,0.03,566.6,471.33,95.27,1274,Delivered
O01256,7/18/2024 0:00,C0678,P263,E101,B01,PAY01256,D01256,4,544.61,0.1,1960.6,1743.56,217.04,3025,Pending
O01257,2/25/2023 0:00,C0924,P256,E006,B12,PAY01257,D01257,4,1417.27,0.15,4818.72,3347.69,1471.03,3819,Cancelled
O01258,2/23/2020 0:00,C1116,P031,E136,B11,PAY01258,D01258,1,1286.45,0.11,1144.94,833.07,311.87,1995,Delivered
O01259,3/30/2021 0:00,C0356,P019,E034,B05,PAY01259,D01259,4,776.16,0.07,2887.32,2592.48,294.84,3804,Cancelled
O01260,1/6/2021 0:00,C0192,P268,E027,B05,PAY01260,D01260,2,248.94,0.15,423.2,375.02,48.18,3834,Pending
O01261,7/30/2023 0:00,C0631,P127,E106,B04,PAY01261,D01261,1,296.45,0.01,293.49,191.7,101.79,2668,Pending
O01262,9/18/2025 0:00,C0639,P193,E043,B07,PAY01262,D01262,2,868.83,0.15,1477.01,1054.76,422.25,3168,Pending
O01263,9/18/2022 0:00,C0800,P111,E128,B13,PAY01263,D01263,1,500.13,0,500.13,385.83,114.3,2847,Pending
O01264,9/24/2020 0:00,C0049,P144,E127,B13,PAY01264,D01264,3,397.1,0.06,1119.82,844.87,274.95,3171,Pending
O01265,3/31/2024 0:00,C0006,P131,E084,B08,PAY01265,D01265,1,600.04,0.17,498.03,343.05,154.98,4514,Cancelled
O01266,9/18/2025 0:00,C0238,P110,E017,B10,PAY01266,D01266,1,1058.35,0.05,1005.43,616.55,388.88,1743,Pending
O01267,5/23/2022 0:00,C0619,P005,E046,B09,PAY01267,D01267,3,1027.82,0.03,2990.96,2570.93,420.03,4041,Pending
O01268,6/24/2023 0:00,C0085,P291,E017,B02,PAY01268,D01268,5,793.96,0.11,3533.12,2792.39,740.73,1967,Cancelled
O01269,12/14/2020 0:00,C0482,P265,E036,B07,PAY01269,D01269,5,953.37,0.04,4576.18,3214.98,1361.2,2437,Cancelled
O01270,10/7/2024 0:00,C0938,P271,E107,B06,PAY01270,D01270,1,1389.3,0.16,1167.01,837.54,329.47,1602,Pending
O01271,8/2/2023 0:00,C1025,P277,E084,B15,PAY01271,D01271,2,270.63,0.04,519.61,357.42,162.19,4758,Delivered
O01272,4/2/2021 0:00,C1046,P017,E136,B13,PAY01272,D01272,4,283.03,0.02,1109.48,943.09,166.39,607,Cancelled
O01273,12/19/2023 0:00,C0097,P164,E110,B13,PAY01273,D01273,2,1315.77,0.14,2263.12,1596.5,666.62,4119,Cancelled
O01274,7/13/2020 0:00,C0547,P254,E013,B14,PAY01274,D01274,5,151.51,0.09,689.37,468.92,220.45,2515,Cancelled
O01275,11/16/2025 0:00,C0192,P139,E070,B07,PAY01275,D01275,2,1114.88,0.11,1984.49,1540.57,443.92,3918,Cancelled
O01276,12/16/2024 0:00,C0025,P118,E038,B14,PAY01276,D01276,2,779.92,0.02,1528.64,1202.88,325.76,2234,Cancelled
O01277,8/1/2022 0:00,C0459,P265,E098,B07,PAY01277,D01277,1,1280.77,0.15,1088.65,814.28,274.37,3351,Cancelled
O01278,9/3/2021 0:00,C0236,P272,E043,B15,PAY01278,D01278,2,509.85,0.11,907.53,635.9,271.63,2509,Cancelled
O01279,10/23/2023 0:00,C0007,P082,E129,B07,PAY01279,D01279,3,370.51,0.04,1067.07,652.9,414.17,4084,Delivered
O01280,4/27/2023 0:00,C0165,P090,E014,B10,PAY01280,D01280,4,1272.63,0.06,4785.09,4163.42,621.67,4406,Cancelled
O01281,3/31/2025 0:00,C0895,P006,E149,B01,PAY01281,D01281,1,1271.88,0.17,1055.66,825.36,230.3,1771,Cancelled
O01282,8/11/2024 0:00,C0844,P279,E149,B05,PAY01282,D01282,2,995.49,0.09,1811.79,1150.51,661.28,864,Delivered
O01283,7/1/2022 0:00,C0996,P088,E046,B13,PAY01283,D01283,2,512.14,0.06,962.82,787.53,175.29,4659,Cancelled
O01284,4/16/2024 0:00,C0777,P280,E147,B03,PAY01284,D01284,4,1391.61,0.03,5399.45,3747.99,1651.46,1410,Pending
O01285,2/23/2022 0:00,C0101,P052,E039,B01,PAY01285,D01285,1,519.87,0.17,431.49,343.92,87.57,3701,Cancelled
O01286,1/20/2023 0:00,C0125,P271,E132,B11,PAY01286,D01286,5,999.83,0,4999.15,3928.79,1070.36,4085,Cancelled
O01287,2/5/2025 0:00,C1186,P160,E051,B13,PAY01287,D01287,2,20.31,0.18,33.31,26.79,6.52,1957,Pending
O01288,10/30/2025 0:00,C0412,P082,E007,B14,PAY01288,D01288,5,1181,0.18,4842.1,3890.73,951.37,4289,Cancelled
O01289,8/18/2024 0:00,C0030,P018,E033,B08,PAY01289,D01289,5,893.88,0,4469.4,2965.17,1504.23,1531,Delivered
O01290,11/9/2024 0:00,C0498,P254,E120,B15,PAY01290,D01290,4,746.44,0.18,2448.32,1541.28,907.04,583,Cancelled
O01291,1/19/2022 0:00,C0783,P101,E135,B12,PAY01291,D01291,1,1324.99,0.12,1165.99,936.55,229.44,1565,Delivered
O01292,1/23/2025 0:00,C1185,P180,E052,B05,PAY01292,D01292,4,116.45,0.02,456.48,367.77,88.71,1638,Pending
O01293,5/14/2023 0:00,C0129,P237,E150,B01,PAY01293,D01293,2,1372.49,0.04,2635.18,1841.2,793.98,586,Pending
O01294,12/3/2022 0:00,C0461,P139,E003,B07,PAY01294,D01294,4,906,0.11,3225.36,2177.45,1047.91,1065,Cancelled
O01295,3/31/2025 0:00,C0463,P284,E129,B06,PAY01295,D01295,3,526.44,0,1579.32,993.6,585.72,3113,Cancelled
O01296,8/8/2023 0:00,C0005,P266,E004,B14,PAY01296,D01296,3,984.8,0.08,2718.05,1919.23,798.82,2548,Cancelled
O01297,2/16/2024 0:00,C0857,P166,E150,B02,PAY01297,D01297,4,99.54,0.03,386.22,296.91,89.31,1867,Delivered
O01298,11/2/2022 0:00,C0875,P127,E027,B04,PAY01298,D01298,1,1082.95,0.07,1007.14,898.61,108.53,4932,Pending
O01299,7/16/2025 0:00,C0252,P146,E091,B03,PAY01299,D01299,4,328.55,0.16,1103.93,753.57,350.36,1544,Delivered
O01300,4/23/2023 0:00,C0440,P232,E023,B10,PAY01300,D01300,3,1263.13,0.03,3675.71,3253.92,421.79,1214,Cancelled
O01301,9/13/2021 0:00,C0280,P235,E068,B02,PAY01301,D01301,1,73.08,0.1,65.77,42.84,22.93,2581,Delivered
O01302,5/4/2021 0:00,C0812,P001,E137,B12,PAY01302,D01302,1,394.62,0.05,374.89,329.38,45.51,2679,Cancelled
O01303,12/16/2020 0:00,C0470,P256,E088,B13,PAY01303,D01303,1,490.1,0.19,396.98,245.64,151.34,2197,Delivered
O01304,2/5/2020 0:00,C0189,P109,E116,B03,PAY01304,D01304,5,612.23,0.12,2693.81,1747.47,946.34,1411,Delivered
O01305,8/8/2024 0:00,C0803,P275,E018,B11,PAY01305,D01305,5,987.14,0.08,4540.84,3110.88,1429.96,4540,Delivered
O01306,6/24/2022 0:00,C0472,P136,E041,B04,PAY01306,D01306,5,1392.93,0.05,6616.42,4265.17,2351.25,4189,Delivered
O01307,12/4/2022 0:00,C0363,P215,E133,B08,PAY01307,D01307,1,885.82,0.1,797.24,697.71,99.53,4096,Pending
O01308,5/25/2022 0:00,C1144,P287,E037,B11,PAY01308,D01308,5,377.45,0.06,1774.01,1335.42,438.59,4568,Cancelled
O01309,2/23/2021 0:00,C0868,P007,E113,B12,PAY01309,D01309,3,1312.88,0.08,3623.55,2438.08,1185.47,3872,Pending
O01310,5/23/2021 0:00,C0416,P234,E053,B14,PAY01310,D01310,4,1234.1,0.01,4887.04,3632.74,1254.3,4904,Delivered
O01311,8/16/2020 0:00,C0255,P278,E002,B02,PAY01311,D01311,5,291.77,0.09,1327.55,995.29,332.26,2781,Cancelled
O01312,4/7/2023 0:00,C0930,P053,E149,B11,PAY01312,D01312,3,1409.31,0.05,4016.53,2958.66,1057.87,2457,Pending
O01313,10/5/2023 0:00,C0326,P167,E093,B06,PAY01313,D01313,3,386.78,0,1160.34,927.48,232.86,4425,Cancelled
O01314,5/11/2025 0:00,C0661,P174,E011,B14,PAY01314,D01314,1,229.54,0.03,222.65,168.63,54.02,2894,Cancelled
O01315,3/7/2022 0:00,C0306,P226,E036,B12,PAY01315,D01315,2,763.2,0.02,1495.87,1254.35,241.52,741,Cancelled
O01316,3/22/2020 0:00,C0920,P287,E028,B01,PAY01316,D01316,3,532.94,0.01,1582.83,1122.2,460.63,4068,Delivered
O01317,8/22/2025 0:00,C0706,P193,E129,B08,PAY01317,D01317,1,89.2,0.14,76.71,67.2,9.51,1661,Delivered
O01318,1/13/2023 0:00,C0552,P296,E050,B04,PAY01318,D01318,4,1445.97,0.14,4974.14,3010.1,1964.04,1349,Delivered
O01319,4/24/2025 0:00,C0466,P149,E083,B01,PAY01319,D01319,1,107.27,0.08,98.69,61.04,37.65,2817,Delivered
O01320,4/4/2023 0:00,C0200,P075,E044,B04,PAY01320,D01320,4,510.13,0.19,1652.82,1052.35,600.47,1633,Delivered
O01321,3/19/2023 0:00,C0360,P241,E019,B08,PAY01321,D01321,5,436.75,0.16,1834.35,1319.88,514.47,4548,Pending
O01322,6/15/2025 0:00,C0724,P115,E052,B14,PAY01322,D01322,3,208.89,0.13,545.2,395.5,149.7,1408,Pending
O01323,11/16/2024 0:00,C0781,P228,E033,B12,PAY01323,D01323,2,1271.06,0.06,2389.59,1477.43,912.16,4250,Pending
O01324,9/7/2021 0:00,C0483,P228,E049,B11,PAY01324,D01324,1,677.6,0.05,643.72,528.62,115.1,2024,Pending
O01325,12/8/2021 0:00,C0632,P153,E061,B04,PAY01325,D01325,1,1132.98,0.14,974.36,657.8,316.56,3040,Delivered
O01326,1/31/2020 0:00,C0931,P151,E074,B09,PAY01326,D01326,1,1137.95,0.18,933.12,776.21,156.91,4765,Pending
O01327,8/23/2020 0:00,C0625,P033,E145,B06,PAY01327,D01327,3,1006.98,0.05,2869.89,2146.38,723.51,963,Pending
O01328,10/2/2020 0:00,C0242,P090,E110,B06,PAY01328,D01328,2,1322.94,0.07,2460.67,1669.24,791.43,2438,Pending
O01329,8/20/2021 0:00,C0894,P122,E059,B08,PAY01329,D01329,2,817.12,0.05,1552.53,1326.55,225.98,2732,Delivered
O01330,2/10/2022 0:00,C0466,P248,E144,B01,PAY01330,D01330,3,254.87,0.14,657.56,585.54,72.02,1586,Cancelled
O01331,9/2/2021 0:00,C0430,P096,E047,B07,PAY01331,D01331,4,266.39,0.12,937.69,717.28,220.41,2048,Cancelled
O01332,10/18/2021 0:00,C0028,P225,E012,B07,PAY01332,D01332,1,430.49,0.06,404.66,283.26,121.4,4693,Pending
O01333,2/3/2023 0:00,C0900,P024,E073,B13,PAY01333,D01333,3,1070.49,0.08,2954.55,1984.65,969.9,3908,Pending
O01334,7/8/2023 0:00,C1100,P249,E113,B04,PAY01334,D01334,3,647.02,0.08,1785.78,1466.61,319.17,4636,Pending
O01335,3/7/2021 0:00,C0206,P126,E071,B14,PAY01335,D01335,5,359.79,0.08,1655.03,1279.46,375.57,871,Cancelled
O01336,11/16/2023 0:00,C1047,P216,E140,B07,PAY01336,D01336,2,481.84,0.04,925.13,755.04,170.09,4100,Delivered
O01337,5/6/2020 0:00,C0667,P057,E020,B04,PAY01337,D01337,5,1378.98,0.12,6067.51,4806.55,1260.96,2441,Pending
O01338,8/10/2023 0:00,C0755,P171,E044,B01,PAY01338,D01338,1,655.2,0.06,615.89,420.26,195.63,3091,Pending
O01339,11/4/2024 0:00,C0137,P058,E003,B05,PAY01339,D01339,5,893.6,0.08,4110.56,2639.14,1471.42,2980,Pending
O01340,4/2/2025 0:00,C0966,P090,E146,B07,PAY01340,D01340,1,1330.66,0.12,1170.98,941.37,229.61,1385,Pending
O01341,8/24/2021 0:00,C0702,P159,E088,B05,PAY01341,D01341,2,1440.02,0.1,2592.04,1923.63,668.41,988,Cancelled
O01342,9/2/2025 0:00,C0400,P093,E117,B06,PAY01342,D01342,2,1020.7,0.2,1633.12,1154.75,478.37,3103,Delivered
O01343,5/29/2022 0:00,C0999,P254,E053,B04,PAY01343,D01343,3,752.04,0.16,1895.14,1228.76,666.38,3039,Delivered
O01344,11/27/2022 0:00,C0330,P252,E115,B02,PAY01344,D01344,1,1273.31,0.01,1260.58,919.25,341.33,4742,Delivered
O01345,10/17/2020 0:00,C0804,P180,E021,B07,PAY01345,D01345,3,1360.76,0.01,4041.46,2436.23,1605.23,3374,Pending
O01346,10/12/2023 0:00,C0087,P145,E096,B10,PAY01346,D01346,2,716.1,0.18,1174.4,933.89,240.51,3475,Cancelled
O01347,9/15/2022 0:00,C0309,P255,E013,B14,PAY01347,D01347,5,1424.96,0.12,6269.82,4279.76,1990.06,2159,Pending
O01348,12/2/2023 0:00,C0148,P118,E150,B13,PAY01348,D01348,4,915.56,0.09,3332.64,2423.61,909.03,2571,Cancelled
O01349,2/19/2023 0:00,C1040,P254,E108,B01,PAY01349,D01349,1,967.96,0.12,851.8,600.07,251.73,3279,Delivered
O01350,2/23/2021 0:00,C0526,P245,E117,B02,PAY01350,D01350,1,25.89,0.2,20.71,17.18,3.53,3696,Cancelled
O01351,6/16/2020 0:00,C0444,P237,E128,B09,PAY01351,D01351,1,404.52,0.13,351.93,222.02,129.91,4906,Pending
O01352,4/8/2020 0:00,C1197,P192,E040,B07,PAY01352,D01352,4,990.04,0.17,3286.93,2905.22,381.71,2248,Delivered
O01353,11/23/2023 0:00,C0222,P221,E125,B06,PAY01353,D01353,1,281.55,0.14,242.13,213.36,28.77,1438,Pending
O01354,6/7/2021 0:00,C0060,P252,E141,B09,PAY01354,D01354,2,453.27,0,906.54,735.73,170.81,2789,Cancelled
O01355,9/6/2020 0:00,C0585,P180,E060,B14,PAY01355,D01355,3,675.92,0.12,1784.43,1200.12,584.31,1730,Delivered
O01356,5/1/2020 0:00,C0962,P276,E148,B07,PAY01356,D01356,5,51.72,0.15,219.81,141.08,78.73,2295,Cancelled
O01357,7/1/2022 0:00,C0849,P231,E037,B08,PAY01357,D01357,5,1240.94,0.18,5087.85,3069.6,2018.25,781,Pending
O01358,12/14/2025 0:00,C0232,P253,E089,B11,PAY01358,D01358,4,1300.82,0.07,4839.05,3989.35,849.7,2594,Cancelled
O01359,2/17/2025 0:00,C0662,P053,E083,B11,PAY01359,D01359,5,91.58,0.14,393.79,348.78,45.01,2561,Delivered
O01360,8/18/2025 0:00,C0897,P002,E130,B02,PAY01360,D01360,1,891.22,0.06,837.75,668.89,168.86,2782,Pending
O01361,10/26/2023 0:00,C0899,P008,E107,B09,PAY01361,D01361,1,1091.79,0.11,971.69,594.98,376.71,3008,Cancelled
O01362,9/26/2020 0:00,C1172,P078,E130,B07,PAY01362,D01362,3,808.38,0.17,2012.87,1541.41,471.46,3715,Cancelled
O01363,11/17/2024 0:00,C1173,P111,E040,B03,PAY01363,D01363,2,181.39,0.08,333.76,222.03,111.73,3632,Delivered
O01364,11/26/2022 0:00,C0743,P243,E137,B02,PAY01364,D01364,1,140.63,0.2,112.5,99.15,13.35,2472,Delivered
O01365,12/7/2020 0:00,C0869,P207,E093,B13,PAY01365,D01365,2,629.1,0.06,1182.71,835.18,347.53,2856,Pending
O01366,2/11/2023 0:00,C1081,P010,E076,B11,PAY01366,D01366,1,745.48,0.02,730.57,624.2,106.37,3219,Delivered
O01367,5/19/2022 0:00,C0322,P192,E088,B05,PAY01367,D01367,1,327.09,0.02,320.55,283.97,36.58,1550,Cancelled
O01368,2/19/2020 0:00,C1050,P098,E033,B11,PAY01368,D01368,4,115.1,0,460.4,321.52,138.88,3205,Cancelled
O01369,8/13/2023 0:00,C0130,P217,E119,B10,PAY01369,D01369,2,1011.4,0.1,1820.52,1359.97,460.55,1035,Cancelled
O01370,4/14/2020 0:00,C0525,P054,E065,B08,PAY01370,D01370,3,990.51,0.2,2377.22,2116.59,260.63,1839,Delivered
O01371,2/6/2021 0:00,C0779,P239,E145,B15,PAY01371,D01371,1,652.49,0.2,521.99,401.98,120.01,621,Cancelled
O01372,7/8/2020 0:00,C0582,P108,E123,B09,PAY01372,D01372,2,833.87,0.2,1334.19,1150.27,183.92,2536,Cancelled
O01373,5/28/2023 0:00,C0045,P142,E102,B14,PAY01373,D01373,1,348.23,0.11,309.92,246.91,63.01,1020,Delivered
O01374,2/27/2022 0:00,C0547,P015,E117,B09,PAY01374,D01374,1,879.13,0.02,861.55,540.16,321.39,2172,Delivered
O01375,8/23/2025 0:00,C0018,P233,E013,B04,PAY01375,D01375,5,344.17,0.2,1376.68,828.23,548.45,1203,Cancelled
O01376,6/27/2022 0:00,C0092,P026,E040,B05,PAY01376,D01376,5,1037.22,0.11,4615.63,3014.65,1600.98,3391,Delivered
O01377,11/6/2025 0:00,C0620,P065,E106,B01,PAY01377,D01377,1,1142.56,0.12,1005.45,644.41,361.04,1617,Cancelled
O01378,4/26/2022 0:00,C0799,P196,E077,B05,PAY01378,D01378,2,734.48,0.07,1366.13,866.16,499.97,1551,Pending
O01379,11/7/2020 0:00,C0599,P139,E073,B02,PAY01379,D01379,1,120.44,0.14,103.58,68.62,34.96,2135,Delivered
O01380,3/5/2023 0:00,C0835,P141,E025,B06,PAY01380,D01380,3,234.23,0.17,583.23,416.07,167.16,1256,Delivered
O01381,1/23/2024 0:00,C0249,P106,E115,B04,PAY01381,D01381,4,336.02,0.19,1088.7,869.57,219.13,903,Delivered
O01382,11/12/2024 0:00,C0693,P041,E146,B11,PAY01382,D01382,1,1429.85,0.03,1386.95,1031.72,355.23,3865,Pending
O01383,7/5/2022 0:00,C1112,P214,E011,B08,PAY01383,D01383,5,1066.54,0.15,4532.8,2993.86,1538.94,4537,Delivered
O01384,8/4/2022 0:00,C0778,P050,E049,B08,PAY01384,D01384,3,322.25,0.06,908.75,646.65,262.1,2737,Cancelled
O01385,8/25/2025 0:00,C0293,P084,E119,B14,PAY01385,D01385,4,502.94,0.18,1649.64,1383.6,266.04,2951,Pending
O01386,3/3/2020 0:00,C0115,P095,E050,B09,PAY01386,D01386,3,27.38,0.1,73.93,48,25.93,2565,Pending
O01387,2/6/2025 0:00,C1052,P044,E071,B03,PAY01387,D01387,3,1090.94,0.08,3010.99,2553.05,457.94,608,Pending
O01388,10/17/2025 0:00,C1133,P275,E027,B13,PAY01388,D01388,4,887.02,0.11,3157.79,2382.23,775.56,1482,Delivered
O01389,6/23/2025 0:00,C0451,P138,E041,B13,PAY01389,D01389,3,588.86,0.06,1660.59,1202.86,457.73,1488,Delivered
O01390,7/9/2022 0:00,C0421,P171,E058,B13,PAY01390,D01390,3,638.31,0.03,1857.48,1469.85,387.63,1426,Delivered
O01391,5/27/2020 0:00,C0364,P275,E103,B09,PAY01391,D01391,1,1030.72,0.01,1020.41,794.86,225.55,3839,Cancelled
O01392,5/30/2023 0:00,C0324,P062,E057,B02,PAY01392,D01392,4,380.72,0.1,1370.59,912.33,458.26,4185,Cancelled
O01393,4/19/2020 0:00,C0749,P039,E039,B15,PAY01393,D01393,3,536.95,0.07,1498.09,1283.54,214.55,2647,Cancelled
O01394,1/4/2022 0:00,C0219,P103,E112,B13,PAY01394,D01394,3,1143.59,0.01,3396.46,2282.01,1114.45,1005,Delivered
O01395,11/27/2023 0:00,C0012,P184,E032,B08,PAY01395,D01395,5,740.7,0.11,3296.12,2876.66,419.46,3210,Pending
O01396,10/25/2025 0:00,C0216,P105,E014,B02,PAY01396,D01396,5,1339.76,0.16,5626.99,3661.78,1965.21,1895,Pending
O01397,11/21/2023 0:00,C0167,P213,E067,B08,PAY01397,D01397,3,530.1,0.14,1367.66,937.91,429.75,4449,Pending
O01398,9/13/2020 0:00,C1071,P006,E139,B10,PAY01398,D01398,3,22.44,0.06,63.28,55.84,7.44,3105,Cancelled
O01399,12/26/2024 0:00,C0484,P024,E019,B09,PAY01399,D01399,1,1096.89,0.06,1031.08,623.54,407.54,3575,Delivered
O01400,11/11/2025 0:00,C0705,P031,E069,B12,PAY01400,D01400,2,1173.31,0.12,2065.03,1267.47,797.56,3866,Delivered
O01401,5/6/2023 0:00,C0130,P044,E039,B04,PAY01401,D01401,5,843.58,0.11,3753.93,2894.46,859.47,3589,Cancelled
O01402,7/19/2021 0:00,C0492,P260,E065,B09,PAY01402,D01402,5,1426.52,0.17,5920.06,5232.96,687.1,4856,Delivered
O01403,3/3/2022 0:00,C0033,P162,E019,B07,PAY01403,D01403,4,1012.59,0.17,3361.8,2086.04,1275.76,626,Delivered
O01404,7/13/2024 0:00,C0342,P238,E030,B05,PAY01404,D01404,1,648.43,0.18,531.71,401.04,130.67,2708,Delivered
O01405,8/29/2022 0:00,C0831,P139,E100,B09,PAY01405,D01405,4,1178,0.1,4240.8,3750.8,490,4674,Cancelled
O01406,2/3/2020 0:00,C1151,P238,E042,B06,PAY01406,D01406,2,656.19,0.03,1273.01,1127.31,145.7,4463,Cancelled
O01407,5/16/2023 0:00,C0128,P104,E057,B02,PAY01407,D01407,1,158.58,0,158.58,126.03,32.55,919,Delivered
O01408,4/27/2025 0:00,C0675,P119,E028,B05,PAY01408,D01408,3,1475.63,0.14,3807.13,2715.41,1091.72,1437,Cancelled
O01409,1/16/2021 0:00,C0510,P014,E053,B03,PAY01409,D01409,4,1174.91,0.1,4229.68,3076.66,1153.02,1371,Delivered
O01410,7/4/2020 0:00,C1064,P218,E086,B02,PAY01410,D01410,3,1017.78,0.01,3022.81,2302.9,719.91,1536,Delivered
O01411,6/23/2024 0:00,C0747,P032,E119,B02,PAY01411,D01411,4,538.93,0.13,1875.48,1500.7,374.78,2562,Pending
O01412,2/26/2020 0:00,C0548,P281,E081,B11,PAY01412,D01412,1,1092.7,0,1092.7,828.65,264.05,2177,Delivered
O01413,12/9/2022 0:00,C0641,P156,E007,B14,PAY01413,D01413,1,549.84,0.1,494.86,443.76,51.1,1328,Cancelled
O01414,11/2/2025 0:00,C0380,P068,E125,B09,PAY01414,D01414,1,266.3,0.11,237.01,177.75,59.26,1968,Pending
O01415,6/28/2023 0:00,C0670,P136,E014,B10,PAY01415,D01415,5,542.69,0.08,2496.37,1683.08,813.29,702,Pending
O01416,2/10/2025 0:00,C1134,P079,E003,B07,PAY01416,D01416,2,713.83,0.19,1156.4,881.06,275.34,2070,Pending
O01417,2/1/2023 0:00,C0688,P262,E131,B08,PAY01417,D01417,3,1051.21,0.06,2964.41,1882.09,1082.32,3842,Pending
O01418,11/17/2024 0:00,C0805,P003,E058,B02,PAY01418,D01418,5,1165.93,0.12,5130.09,4275.05,855.04,4016,Pending
O01419,3/31/2024 0:00,C0192,P017,E110,B04,PAY01419,D01419,1,777.18,0.11,691.69,559.9,131.79,3290,Pending
O01420,3/9/2022 0:00,C0793,P023,E084,B02,PAY01420,D01420,2,1472.62,0.04,2827.43,1946.25,881.18,2919,Pending
O01421,7/21/2020 0:00,C0548,P003,E136,B07,PAY01421,D01421,1,486.96,0.18,399.31,357.11,42.2,4081,Delivered
O01422,12/4/2023 0:00,C0416,P042,E148,B15,PAY01422,D01422,5,720.99,0.1,3244.45,2028.44,1216.01,3725,Cancelled
O01423,5/22/2024 0:00,C0091,P045,E044,B10,PAY01423,D01423,4,74.87,0.04,287.5,208.42,79.08,2617,Pending
O01424,3/18/2021 0:00,C0911,P298,E071,B06,PAY01424,D01424,2,882.45,0.07,1641.36,1383.33,258.03,2107,Pending
O01425,5/8/2024 0:00,C0676,P031,E046,B12,PAY01425,D01425,2,1474.09,0.09,2682.84,2213.32,469.52,545,Cancelled
O01426,3/1/2020 0:00,C0711,P085,E048,B07,PAY01426,D01426,2,1385.07,0.15,2354.62,2038.18,316.44,2149,Cancelled
O01427,9/17/2021 0:00,C0332,P203,E137,B14,PAY01427,D01427,4,1052.72,0.1,3789.79,2620.53,1169.26,2374,Pending
O01428,10/7/2020 0:00,C1112,P048,E048,B13,PAY01428,D01428,5,169.46,0.15,720.21,449.9,270.31,3751,Pending
O01429,11/9/2024 0:00,C0078,P210,E006,B12,PAY01429,D01429,1,20.05,0.19,16.24,14.17,2.07,4452,Cancelled
O01430,5/5/2024 0:00,C0241,P115,E078,B12,PAY01430,D01430,5,280.94,0.15,1194,810.6,383.4,2564,Cancelled
O01431,10/11/2021 0:00,C0249,P124,E065,B08,PAY01431,D01431,1,427.37,0.17,354.72,271.74,82.98,2287,Delivered
O01432,8/20/2022 0:00,C0034,P201,E068,B11,PAY01432,D01432,1,1069.33,0.15,908.93,629.34,279.59,1338,Pending
O01433,5/26/2023 0:00,C1146,P006,E009,B13,PAY01433,D01433,4,1497.88,0.12,5272.54,3362.16,1910.38,834,Pending
O01434,2/21/2022 0:00,C0672,P285,E001,B12,PAY01434,D01434,3,1453.68,0.03,4230.21,2677.8,1552.41,2272,Pending
O01435,6/10/2021 0:00,C0668,P018,E017,B10,PAY01435,D01435,1,257.65,0.12,226.73,161.51,65.22,555,Delivered
O01436,3/18/2025 0:00,C0754,P119,E136,B11,PAY01436,D01436,3,1483.11,0.06,4182.37,3664.01,518.36,3012,Delivered
O01437,5/17/2020 0:00,C0253,P107,E043,B05,PAY01437,D01437,3,263.93,0.14,680.94,455.5,225.44,4978,Pending
O01438,5/20/2025 0:00,C1147,P264,E149,B11,PAY01438,D01438,3,681.01,0.12,1797.87,1239.19,558.68,3620,Delivered
O01439,1/24/2023 0:00,C0504,P030,E140,B08,PAY01439,D01439,5,775.53,0.14,3334.78,2751,583.78,4588,Cancelled
O01440,7/5/2023 0:00,C0952,P150,E103,B15,PAY01440,D01440,4,1469.08,0.09,5347.45,4260.02,1087.43,3992,Pending
O01441,1/25/2020 0:00,C0966,P031,E142,B03,PAY01441,D01441,1,567.48,0.17,471.01,400.68,70.33,1654,Pending
O01442,9/6/2020 0:00,C0756,P208,E018,B02,PAY01442,D01442,5,475.92,0.15,2022.66,1353.15,669.51,3957,Delivered
O01443,2/13/2021 0:00,C0836,P077,E001,B15,PAY01443,D01443,5,1343.75,0.1,6046.88,4503.28,1543.6,2185,Delivered
O01444,7/9/2025 0:00,C0476,P008,E054,B11,PAY01444,D01444,2,1399.94,0.17,2323.9,1879.48,444.42,887,Delivered
O01445,1/17/2024 0:00,C0738,P144,E096,B03,PAY01445,D01445,5,265.89,0.11,1183.21,900.25,282.96,970,Delivered
O01446,4/27/2020 0:00,C0085,P211,E115,B03,PAY01446,D01446,2,529.53,0,1059.06,818.58,240.48,4796,Pending
O01447,1/27/2025 0:00,C0375,P225,E047,B11,PAY01447,D01447,4,528.74,0.11,1882.31,1540.08,342.23,4003,Delivered
O01448,1/24/2024 0:00,C0629,P068,E067,B03,PAY01448,D01448,4,297.54,0.09,1083.05,794.72,288.33,4302,Cancelled
O01449,1/25/2022 0:00,C0352,P163,E074,B03,PAY01449,D01449,4,58.62,0.07,218.07,143.15,74.92,3613,Pending
